SaleKey,DateKey,ProductKey,BranchKey,EmployeeKey,Quantity,UnitPrice,DiscountRate,TotalAmount,CostAmount,ProfitAmount,OrderStatus,PaymentMethod
19206,118.0,785,2,89,10,446.72,0.1,4020.5,3710,310.5,مكتمل,تمارا
19207,460.0,195,5,55,11,21.41,0.0,235.51,198,37.51,مكتمل,مدى
19208,247.0,369,5,22,9,641.62,0.2,4619.7,4329,290.7,مكتمل,نقدي
19209,246.0,433,3,72,2,509.49,0.0,1018.98,708,310.98,مكتمل,نقدي
19210,517.0,57,2,9,4,575.0,0.15,1955.0,1820,135.0,مكتمل,بطاقة
19211,545.0,637,3,72,4,512.0,0.0,2048.0,1532,516.0,مكتمل,بطاقة
19212,452.0,164,2,89,11,162.52,0.15,1519.54,1342,177.54,مكتمل,نقدي
19213,313.0,189,5,91,6,151.7,0.0,910.2,678,232.2,مكتمل,أبل باي
19214,181.0,247,2,17,1,405.82,0.0,405.82,326,79.82,مكتمل,مدى
19215,339.0,709,4,116,6,236.06,0.0,1416.36,1182,234.36,مكتمل,مدى
19216,190.0,405,2,111,1,658.52,0.2,526.82,460,66.82,مكتمل,مدى
19217,360.0,451,1,19,4,222.35,0.15,756.0,632,124.0,مكتمل,بطاقة
19218,520.0,425,3,44,3,341.45,0.0,1024.35,798,226.35,مكتمل,مدى
19219,120.0,691,5,22,3,202.46,0.05,577.02,510,67.02,مكتمل,نقدي
19220,502.0,79,3,44,8,171.54,0.0,1372.32,1096,276.32,مكتمل,تمارا
19221,318.0,81,5,22,12,474.43,0.0,5693.16,4476,1217.16,مكتمل,مدى
19222,134.0,599,4,90,8,116.93,0.0,935.44,656,279.44,مكتمل,مدى
19223,484.0,67,1,81,1,50.0,0.2,40.0,358,-318.0,مكتمل,مدى
19224,,276,1,63,1,509.62,0.05,484.14,403,81.14,مكتمل,بطاقة
19225,516.0,54,1,4,4,594.79,0.2,1903.32,1876,27.32,مكتمل,بطاقة
19226,140.0,198,2,97,3,247.75,0.2,594.6,570,24.6,مكتمل,بطاقة
19227,34.0,336,1,12,6,135.27,0.15,689.88,588,101.88,مكتمل,بطاقة
19228,336.0,247,1,93,7,405.82,0.0,2840.74,2282,558.74,مكتمل,نقدي
19229,293.0,462,2,111,8,423.87,0.05,3221.44,2696,525.44,مكتمل,بطاقة
19230,60.0,39,1,63,10,554.21,0.0,5542.1,3910,1632.1,مكتمل,أبل باي
19231,261.0,245,5,22,9,515.78,0.0,4642.02,3519,1123.02,مكتمل,نقدي
19232,516.0,459,2,103,5,146.74,0.2,586.95,510,76.95,مكتمل,بطاقة
19233,,170,2,67,2,581.39,0.0,1162.78,944,218.78,مكتمل,تمارا
19234,485.0,84,4,116,3,249.35,0.2,598.44,579,19.44,مكتمل,نقدي
19235,400.0,684,5,38,5,121.93,0.1,548.7,470,78.7,مكتمل,بطاقة
19236,22.0,716,1,5,2,262.31,0.1,472.16,446,26.16,مكتمل,بطاقة
19237,503.0,581,2,17,2,539.85,0.0,1079.7,824,255.7,مكتمل,نقدي
19238,520.0,739,3,44,3,334.37,0.1,902.79,759,143.79,مكتمل,بطاقة
19239,429.0,743,2,84,4,587.16,0.0,2348.64,1692,656.64,مكتمل,نقدي
19240,264.0,679,1,81,5,595.75,0.0,2978.75,2450,528.75,مكتمل,نقدي
19241,76.0,42,2,17,14,201.44,0.0,2820.16,2044,776.16,مكتمل,تمارا
19242,152.0,797,4,98,2,320.73,0.0,641.46,510,131.46,مكتمل,تمارا
19243,160.0,87,4,98,5,504.64,0.0,2523.2,1925,598.2,مكتمل,مدى
19244,84.0,133,1,66,11,563.32,0.0,6196.52,4862,1334.52,مكتمل,مدى
19245,174.0,148,3,44,2,48.82,0.2,78.12,80,-1.88,مكتمل,بطاقة
19246,,347,4,90,9,50.0,0.15,16613.328405268847,1431,-1048.5,مكتمل,بطاقة
19247,419.0,93,3,72,3,14.54,0.0,43.62,33,10.62,مكتمل,مدى
19248,32.0,787,4,54,7,154.38,0.1,972.58,784,188.58,مكتمل,أبل باي
19249,34.0,243,1,81,2,164.45,0.0,328.9,272,56.9,مكتمل,بطاقة
19250,212.0,294,1,63,4,465.91,0.2,1490.92,1380,110.92,مكتمل,تمارا
19251,446.0,777,4,36,4,401.25,0.1,1444.48,1164,280.48,مكتمل,مدى
19252,416.0,612,5,22,10,679.53,0.0,6795.3,4900,1895.3,مكتمل,مدى
19253,175.0,385,4,36,2,702.19,0.0,1404.38,974,430.38,مكتمل,مدى
19254,122.0,568,4,95,5,415.16,0.15,1764.45,1530,234.45,مكتمل,بطاقة
19255,50.0,505,2,17,10,66.0,0.0,660.0,570,90.0,مكتمل,بطاقة
19256,499.0,69,1,4,2,407.13,0.1,732.84,588,144.84,مكتمل,مدى
19257,66.0,197,5,75,12,324.44,0.0,3893.28,3288,605.28,مكتمل,مدى
19258,138.0,523,2,17,6,572.07,0.0,3432.42,2472,960.42,مكتمل,بطاقة
19259,118.0,574,3,72,10,603.35,0.0,6033.5,4480,1553.5,مكتمل,مدى
19260,74.0,511,4,116,2,231.62,0.2,370.6,378,-7.4,مسترجع,بطاقة
19261,135.0,319,1,112,9,648.21,0.0,5833.89,4419,1414.89,مكتمل,تمارا
19262,60.0,494,1,4,10,456.53,0.0,4565.3,3830,735.3,مكتمل,مدى
19263,290.0,67,4,54,1,50.0,0.2,40.0,358,-318.0,مكتمل,تمارا
19264,230.0,362,1,118,6,40.95,0.05,233.4,186,47.4,مكتمل,نقدي
19265,398.0,23,1,4,3,440.29,0.1,1188.78,1038,150.78,مكتمل,مدى
19266,515.0,423,5,91,3,97.15,0.15,247.74,243,4.74,مكتمل,أبل باي
19267,88.0,487,3,44,7,640.32,0.05,4258.1,3108,1150.1,مكتمل,نقدي
19268,290.0,485,1,19,4,260.53,0.2,833.68,792,41.68,مكتمل,بطاقة
19269,419.0,716,3,44,2,262.31,0.0,524.62,446,78.62,مكتمل,بطاقة
19270,120.0,410,1,94,9,62.24,0.05,532.17,441,91.17,مكتمل,مدى
19271,339.0,386,1,5,1,487.42,0.15,414.31,358,56.31,مكتمل,مدى
19272,423.0,681,4,36,3,232.44,0.2,557.85,501,56.85,مكتمل,مدى
19273,325.0,730,1,63,7,504.87,0.1,3180.66,2926,254.66,مكتمل,تمارا
19274,417.0,28,3,44,3,424.94,0.15,1083.6,1050,33.6,مكتمل,بطاقة
19275,388.0,694,5,75,8,160.61,0.0,1284.88,952,332.88,مكتمل,بطاقة
19276,312.0,414,1,112,9,48.61,0.05,415.62,324,91.62,مكتمل,بطاقة
19277,232.0,587,1,63,7,507.95,0.0,3555.65,2499,1056.65,مكتمل,بطاقة
19278,7.0,558,4,90,3,328.37,0.1,886.59,774,112.59,مكتمل,نقدي
19279,81.0,684,3,72,11,121.93,0.0,1341.23,1034,307.23,مكتمل,بطاقة
19280,453.0,145,1,94,7,455.66,0.1,2870.63,2513,357.63,مكتمل,مدى
19281,86.0,327,1,19,9,430.37,0.15,3292.29,3312,-19.71,مكتمل,بطاقة
19282,413.0,507,4,98,6,273.53,0.0,1641.18,1296,345.18,مكتمل,بطاقة
19283,254.0,202,1,81,1,57.35,0.0,57.35,46,11.35,مكتمل,أبل باي
19284,204.0,19,1,41,2,36.79,0.05,69.9,54,15.9,مكتمل,نقدي
19285,433.0,562,1,112,12,515.54,0.1,5567.88,4764,803.88,مكتمل,نقدي
19286,418.0,697,3,44,10,50.0,0.05,475.0,3990,-3515.0,مكتمل,مدى
19287,46.0,471,2,26,7,307.33,0.15,1828.61,1785,43.61,مكتمل,بطاقة
19288,,755,5,75,7,581.57,0.0,4070.99,3150,920.99,مكتمل,نقدي
19289,241.0,730,1,94,2,504.87,0.05,959.26,836,123.26,مكتمل,نقدي
19290,238.0,725,2,68,6,550.77,0.15,2808.9,2610,198.9,مكتمل,نقدي
19291,104.0,676,2,65,3,321.97,0.1,869.31,738,131.31,مكتمل,مدى
19292,524.0,615,5,38,3,58.65,0.0,175.95,135,40.95,مكتمل,أبل باي
19293,1.0,413,3,72,7,495.7,0.05,3296.44,2625,671.44,مكتمل,مدى
19294,34.0,216,2,97,10,487.26,0.0,4872.6,3950,922.6,مكتمل,أبل باي
19295,302.0,313,1,41,9,267.6,0.0,2408.4,2007,401.4,مكتمل,أبل باي
19296,138.0,463,2,126,3,334.06,0.2,801.75,777,24.75,مكتمل,أبل باي
19297,443.0,109,3,72,8,563.97,0.0,4511.76,3416,1095.76,مكتمل,مدى
19298,391.0,580,1,105,7,320.37,0.0,2242.59,1673,569.59,مكتمل,نقدي
19299,387.0,794,1,19,1,380.0,0.0,380.0,306,74.0,مكتمل,نقدي
19300,344.0,679,5,55,7,595.75,0.15,3544.73,3430,114.73,مكتمل,أبل باي
19301,496.0,251,1,12,9,334.05,0.0,3006.45,2376,630.45,مكتمل,نقدي
19302,408.0,171,1,5,7,631.74,0.2,3537.73,3416,121.73,مكتمل,مدى
19303,,704,3,44,5,484.84,0.0,2424.2,1900,524.2,مكتمل,نقدي
19304,190.0,786,4,36,2,118.18,0.15,200.9,190,10.9,مكتمل,مدى
19305,,581,3,72,2,539.85,0.15,917.74,824,93.74,مكتمل,مدى
19306,405.0,41,4,90,4,318.69,0.1,1147.28,992,155.28,مكتمل,نقدي
19307,255.0,60,3,44,3,392.78,0.05,1119.42,1014,105.42,مكتمل,بطاقة
19308,302.0,466,4,54,7,411.96,0.2,2306.99,2016,290.99,مكتمل,تمارا
19309,496.0,260,3,72,6,527.05,0.1,2846.04,2250,596.04,مكتمل,مدى
19310,313.0,565,2,17,2,262.12,0.15,445.6,444,1.6,مكتمل,مدى
19311,219.0,56,1,4,2,248.39,0.0,496.78,398,98.78,مكتمل,نقدي
19312,311.0,586,5,55,10,109.0,0.05,1035.5,850,185.5,مكتمل,بطاقة
19313,,316,4,95,1,420.99,0.1,378.89,331,47.89,مكتمل,بطاقة
19314,,579,3,72,3,317.04,0.15,808.44,762,46.44,مكتمل,أبل باي
19315,463.0,794,1,112,11,380.0,0.15,3553.0,3366,187.0,مكتمل,مدى
19316,339.0,471,3,44,6,307.33,0.2,1475.16,1530,-54.84,مكتمل,مدى
19317,101.0,281,5,75,13,268.47,0.05,3315.65,2964,351.65,مكتمل,بطاقة
19318,170.0,349,1,81,1,293.11,0.0,293.11,242,51.11,مكتمل,أبل باي
19319,231.0,55,4,116,6,266.72,0.05,1520.28,1344,176.28,مكتمل,نقدي
19320,512.0,701,3,44,9,585.96,0.0,5273.64,4482,791.64,مكتمل,بطاقة
19321,141.0,483,1,94,1,148.8,0.05,141.36,120,21.36,مكتمل,بطاقة
19322,87.0,5,2,103,4,411.83,0.2,1317.84,1164,153.84,مكتمل,نقدي
19323,475.0,74,2,97,3,622.94,0.1,1681.95,1425,256.95,مكتمل,نقدي
19324,110.0,586,1,105,3,109.0,0.1,294.3,255,39.3,مكتمل,أبل باي
19325,339.0,144,1,5,10,98.49,0.05,935.7,840,95.7,مكتمل,بطاقة
19326,113.0,747,2,17,1,659.47,0.15,560.55,472,88.55,مكتمل,نقدي
19327,140.0,350,1,66,3,463.44,0.0,1390.32,1116,274.32,مسترجع,أبل باي
19328,59.0,554,1,118,6,340.53,0.0,2043.18,1524,519.18,مكتمل,أبل باي
19329,151.0,645,4,36,7,651.29,0.2,3647.21,3248,399.21,مكتمل,بطاقة
19330,143.0,290,1,118,5,293.83,0.2,1175.3,1095,80.3,مكتمل,أبل باي
19331,14.0,295,3,72,2,359.82,0.15,611.7,548,63.7,مكتمل,بطاقة
19332,238.0,315,5,55,2,194.57,0.2,311.32,290,21.32,مكتمل,أبل باي
19333,537.0,388,1,19,2,403.19,0.0,806.38,596,210.38,مكتمل,نقدي
19334,50.0,796,4,90,9,321.52,0.1,2604.33,2043,561.33,مكتمل,بطاقة
19335,36.0,282,3,72,10,573.48,0.0,5734.8,4570,1164.8,مكتمل,بطاقة
19336,221.0,680,1,118,2,628.2,0.2,1005.12,868,137.12,مكتمل,تمارا
19337,127.0,276,3,44,9,509.62,0.15,3898.62,3627,271.62,مكتمل,بطاقة
19338,476.0,161,4,116,11,449.6,0.0,4945.6,3993,952.6,مكتمل,بطاقة
19339,197.0,367,1,93,1,29.09,0.05,27.64,25,2.64,مكتمل,نقدي
19340,414.0,620,3,44,8,437.16,0.0,3497.28,2936,561.28,مكتمل,مدى
19341,169.0,141,2,64,3,27.32,0.05,77.85,69,8.85,مكتمل,بطاقة
19342,88.0,548,2,89,14,413.02,0.1,5204.08,4648,556.08,مكتمل,بطاقة
19343,219.0,93,3,72,1,14.54,0.0,14.54,11,3.54,مكتمل,مدى
19344,378.0,354,1,123,1,268.16,0.2,214.53,219,-4.47,مكتمل,مدى
19345,397.0,148,4,36,7,48.82,0.2,273.42,280,-6.58,مكتمل,بطاقة
19346,442.0,80,4,95,5,192.24,0.0,961.2,730,231.2,مكتمل,بطاقة
19347,544.0,152,1,12,4,250.72,0.2,802.32,784,18.32,مكتمل,بطاقة
19348,87.0,33,1,118,11,432.52,0.0,4757.72,3597,1160.72,مكتمل,بطاقة
19349,70.0,458,5,75,14,639.95,0.05,8511.3,6300,2211.3,مكتمل,بطاقة
19350,366.0,448,2,26,1,41.81,0.0,41.81,29,12.81,مكتمل,مدى
19351,478.0,427,4,98,1,519.34,0.0,519.34,418,101.34,مكتمل,بطاقة
19352,347.0,612,3,72,3,679.53,0.15,1732.8,1470,262.8,مكتمل,بطاقة
19353,120.0,747,1,63,2,659.47,0.0,1318.94,944,374.94,مكتمل,بطاقة
19354,316.0,311,2,126,9,512.96,0.05,4385.79,3834,551.79,مكتمل,بطاقة
19355,457.0,701,5,22,2,585.96,0.05,1113.32,996,117.32,مكتمل,نقدي
19356,474.0,717,1,19,6,126.16,0.0,756.96,642,114.96,مكتمل,نقدي
19357,462.0,336,1,123,5,135.27,0.0,676.35,490,186.35,مكتمل,بطاقة
19358,477.0,111,3,44,11,329.3,0.2,2897.84,2827,70.84,مكتمل,أبل باي
19359,216.0,405,3,44,1,658.52,0.2,526.82,460,66.82,مكتمل,نقدي
19360,447.0,515,1,93,8,598.66,0.2,3831.44,3560,271.44,مكتمل,بطاقة
19361,537.0,576,2,68,4,401.92,0.2,1286.16,1200,86.16,مكتمل,نقدي
19362,410.0,719,4,116,10,319.0,0.2,2552.0,2460,92.0,مكتمل,نقدي
19363,75.0,601,1,93,14,252.35,0.0,3532.9,2814,718.9,مكتمل,نقدي
19364,507.0,527,1,123,8,589.18,0.0,4713.44,3272,1441.44,مكتمل,مدى
19365,125.0,758,4,54,1,160.41,0.0,160.41,114,46.41,مكتمل,مدى
19366,399.0,157,2,65,3,461.21,0.1,1245.27,1053,192.27,مكتمل,بطاقة
19367,,545,1,63,5,135.69,0.05,644.55,550,94.55,مكتمل,بطاقة
19368,155.0,30,5,55,7,608.69,0.0,4260.83,2968,1292.83,مكتمل,أبل باي
19369,87.0,62,3,72,4,83.11,0.0,332.44,252,80.44,مكتمل,مدى
19370,427.0,406,2,2,4,143.44,0.0,573.76,412,161.76,مكتمل,أبل باي
19371,,449,3,44,1,228.29,0.2,182.63,168,14.63,مكتمل,بطاقة
19372,45.0,627,5,75,8,610.84,0.2,3909.36,3696,213.36,مكتمل,بطاقة
19373,171.0,283,3,72,5,330.69,0.0,1653.45,1310,343.45,مكتمل,مدى
19374,336.0,90,1,81,3,227.52,0.0,682.56,567,115.56,مكتمل,مدى
19375,328.0,89,4,90,8,362.83,0.0,2902.64,2184,718.64,مكتمل,مدى
19376,319.0,19,1,105,4,36.79,0.1,132.44,108,24.44,مكتمل,مدى
19377,17.0,567,1,5,5,89.87,0.0,449.35,325,124.35,مكتمل,تمارا
19378,535.0,459,1,123,2,146.74,0.2,234.78,204,30.78,مكتمل,بطاقة
19379,131.0,587,1,63,8,507.95,0.0,4063.6,2856,1207.6,مكتمل,بطاقة
19380,2.0,240,2,103,5,106.74,0.1,480.35,455,25.35,مكتمل,مدى
19381,49.0,242,4,54,8,569.7,0.05,4329.76,3392,937.76,مكتمل,تمارا
19382,5.0,390,2,103,3,673.94,0.05,1920.72,1482,438.72,مكتمل,تمارا
19383,271.0,226,3,44,4,294.35,0.05,1118.52,924,194.52,مكتمل,مدى
19384,153.0,326,4,54,7,336.21,0.0,2353.47,1624,729.47,مكتمل,مدى
19385,126.0,41,3,72,5,318.69,0.0,1593.45,1240,353.45,مسترجع,بطاقة
19386,419.0,725,5,38,5,550.77,0.0,2753.85,2175,578.85,مكتمل,مدى
19387,262.0,497,1,5,4,500.41,0.05,1901.56,1604,297.56,مكتمل,نقدي
19388,151.0,192,1,112,5,548.95,0.0,2744.75,2250,494.75,مكتمل,بطاقة
19389,423.0,320,2,97,4,618.03,0.0,2472.12,1960,512.12,مكتمل,مدى
19390,308.0,638,1,94,7,372.48,0.15,2216.27,1799,417.27,مكتمل,بطاقة
19391,147.0,216,2,9,1,487.26,0.15,414.17,395,19.17,مكتمل,نقدي
19392,75.0,774,5,55,8,458.59,0.0,3668.72,2648,1020.72,مكتمل,بطاقة
19393,3.0,686,2,26,6,386.13,0.15,1969.26,1914,55.26,مكتمل,نقدي
19394,250.0,315,4,116,7,194.57,0.2,1089.62,1015,74.62,مكتمل,نقدي
19395,491.0,175,2,17,1,331.19,0.05,314.63,279,35.63,مكتمل,أبل باي
19396,37.0,324,2,26,8,165.18,0.0,1321.44,912,409.44,مكتمل,بطاقة
19397,254.0,557,1,93,9,145.03,0.05,1240.02,936,304.02,مكتمل,بطاقة
19398,140.0,779,2,65,8,573.47,0.0,4587.76,3672,915.76,مكتمل,بطاقة
19399,210.0,717,2,89,4,126.16,0.05,479.4,428,51.4,مكتمل,تمارا
19400,190.0,633,1,4,1,37.32,0.0,37.32,31,6.32,مكتمل,مدى
19401,412.0,543,4,36,3,436.36,0.1,1178.16,1023,155.16,مكتمل,مدى
19402,183.0,605,5,38,4,138.81,0.0,555.24,404,151.24,مكتمل,مدى
19403,428.0,152,1,81,8,250.72,0.2,1604.64,1568,36.64,مكتمل,نقدي
19404,2.0,792,4,90,1,404.08,0.15,343.47,351,-7.53,مكتمل,تمارا
19405,276.0,74,2,64,8,622.94,0.0,4983.52,3800,1183.52,مكتمل,أبل باي
19406,430.0,434,1,81,2,558.18,0.15,948.9,890,58.9,مكتمل,بطاقة
19407,536.0,198,2,9,5,247.75,0.0,1238.75,950,288.75,مكتمل,تمارا
19408,126.0,568,3,72,5,415.16,0.0,2075.8,1530,545.8,مكتمل,مدى
19409,325.0,543,1,123,7,436.36,0.0,3054.52,2387,667.52,مكتمل,مدى
19410,479.0,549,5,22,9,79.03,0.0,711.27,567,144.27,مكتمل,أبل باي
19411,133.0,134,2,65,3,7.41,0.0,22.23,18,4.23,مكتمل,بطاقة
19412,513.0,54,1,41,4,594.79,0.1,2141.24,1876,265.24,مكتمل,مدى
19413,439.0,193,1,94,2,356.76,0.2,570.82,620,-49.18,ملغي,بطاقة
19414,,143,3,72,6,274.8,0.2,1319.04,1428,-108.96,مسترجع,نقدي
19415,49.0,10,3,72,10,430.4,0.05,4088.8,3640,448.8,مكتمل,بطاقة
19416,47.0,711,4,36,9,322.36,0.0,2901.24,2025,876.24,مكتمل,نقدي
19417,351.0,287,2,103,7,50.0,0.15,297.5,3276,-2978.5,مكتمل,أبل باي
19418,310.0,347,2,17,8,50.0,0.0,400.0,1272,-872.0,مكتمل,تمارا
19419,415.0,405,3,44,3,658.52,0.15,1679.22,1380,299.22,مكتمل,بطاقة
19420,542.0,225,1,118,5,56.66,0.2,226.65,230,-3.35,مكتمل,بطاقة
19421,336.0,109,3,72,4,563.97,0.0,2255.88,1708,547.88,مكتمل,بطاقة
19422,128.0,731,4,36,9,453.34,0.0,4080.06,3186,894.06,مكتمل,أبل باي
19423,356.0,34,4,36,3,154.06,0.2,369.75,387,-17.25,مكتمل,بطاقة
19424,339.0,492,1,93,9,189.4,0.05,1619.37,1422,197.37,مكتمل,تمارا
19425,190.0,67,1,94,6,50.0,0.0,300.0,2148,-1848.0,ملغي,نقدي
19426,177.0,259,2,111,7,47.46,0.15,282.38,266,16.38,مكتمل,بطاقة
19427,138.0,36,1,123,4,597.95,0.0,2391.8,1664,727.8,مكتمل,مدى
19428,432.0,729,4,95,5,676.18,0.15,2873.75,2455,418.75,مكتمل,بطاقة
19429,161.0,37,3,72,2,188.13,0.1,338.64,264,74.64,مكتمل,مدى
19430,390.0,540,4,36,2,487.9,0.05,927.0,702,225.0,مكتمل,مدى
19431,474.0,761,1,112,6,50.0,0.05,285.0,2016,-1731.0,مكتمل,نقدي
19432,300.0,521,2,64,6,331.21,0.05,1887.9,1716,171.9,مكتمل,بطاقة
19433,523.0,565,3,44,7,262.12,0.05,1743.07,1554,189.07,مكتمل,بطاقة
19434,159.0,767,5,55,5,256.03,0.1,1152.15,885,267.15,مكتمل,نقدي
19435,167.0,654,1,19,1,77.69,0.15,66.04,66,0.04,مكتمل,نقدي
19436,376.0,462,3,72,6,423.87,0.0,2543.22,2022,521.22,مكتمل,نقدي
19437,317.0,464,5,75,1,239.28,0.0,239.28,168,71.28,مكتمل,مدى
19438,65.0,620,5,75,14,437.16,0.05,5814.2,5138,676.2,مكتمل,مدى
19439,393.0,375,3,44,6,435.86,0.05,2484.42,2244,240.42,مكتمل,بطاقة
19440,262.0,656,1,81,7,451.83,0.2,2530.22,2583,-52.78,مكتمل,مدى
19441,494.0,754,4,90,10,161.5,0.2,1292.0,1280,12.0,مكتمل,أبل باي
19442,89.0,197,3,72,4,324.44,0.1,1168.0,1096,72.0,مكتمل,أبل باي
19443,491.0,251,4,95,3,334.05,0.05,952.05,792,160.05,مكتمل,نقدي
19444,422.0,534,1,94,6,50.0,0.05,285.0,492,-207.0,مكتمل,نقدي
19445,313.0,687,2,2,3,660.6,0.2,1585.44,1425,160.44,مكتمل,بطاقة
19446,138.0,246,1,19,6,601.62,0.0,3609.72,2736,873.72,مكتمل,مدى
19447,309.0,566,4,116,7,26.98,0.15,160.51,147,13.51,مكتمل,أبل باي
19448,354.0,303,3,72,6,496.03,0.0,2976.18,2460,516.18,مسترجع,نقدي
19449,82.0,296,2,84,9,288.05,0.0,2592.45,1836,756.45,مكتمل,مدى
19450,193.0,716,2,9,2,262.31,0.2,419.7,446,-26.3,مكتمل,بطاقة
19451,338.0,228,1,66,1,429.91,0.0,429.91,346,83.91,مكتمل,نقدي
19452,429.0,560,2,103,7,479.17,0.0,3354.19,2758,596.19,مكتمل,بطاقة
19453,237.0,587,1,112,3,507.95,0.2,1219.08,1071,148.08,مكتمل,بطاقة
19454,85.0,114,5,75,9,21.75,0.2,156.6,135,21.6,مكتمل,أبل باي
19455,1.0,542,4,90,8,170.89,0.0,1367.12,984,383.12,مكتمل,بطاقة
19456,58.0,362,1,81,10,40.95,0.2,327.6,310,17.6,مكتمل,أبل باي
19457,148.0,589,1,41,5,263.12,0.1,1184.05,975,209.05,مكتمل,مدى
19458,121.0,10,2,84,7,430.4,0.0,3012.8,2548,464.8,مكتمل,تمارا
19459,516.0,783,4,54,7,632.82,0.05,4208.26,3150,1058.26,مكتمل,مدى
19460,393.0,210,5,55,7,74.16,0.1,467.18,378,89.18,مكتمل,مدى
19461,122.0,779,5,91,4,573.47,0.0,2293.88,1836,457.88,مكتمل,مدى
19462,157.0,384,1,123,4,148.03,0.0,592.12,412,180.12,مكتمل,بطاقة
19463,176.0,779,3,72,6,573.47,0.0,3440.82,2754,686.82,مكتمل,مدى
19464,473.0,407,1,94,10,412.33,0.0,4123.3,3360,763.3,مكتمل,تمارا
19465,119.0,445,3,72,10,540.42,0.05,5134.0,4530,604.0,مكتمل,نقدي
19466,78.0,616,1,12,8,271.82,0.05,2065.84,1640,425.84,مكتمل,بطاقة
19467,523.0,100,5,22,7,278.12,0.0,1946.84,1568,378.84,مكتمل,بطاقة
19468,420.0,488,1,19,1,148.04,0.0,148.04,122,26.04,مكتمل,تمارا
19469,395.0,516,1,81,4,448.9,0.15,1526.24,1252,274.24,مكتمل,بطاقة
19470,174.0,512,3,44,2,386.77,0.1,696.18,640,56.18,مكتمل,مدى
19471,272.0,532,4,98,8,505.28,0.2,3233.76,3096,137.76,مكتمل,بطاقة
19472,146.0,603,1,112,1,426.3,0.0,426.3,312,114.3,مكتمل,بطاقة
19473,359.0,687,1,5,5,660.6,0.1,2972.7,2375,597.7,مكتمل,بطاقة
19474,467.0,615,3,44,2,58.65,0.1,105.56,90,15.56,مكتمل,مدى
19475,50.0,269,4,36,3,250.09,0.0,750.27,531,219.27,مكتمل,نقدي
19476,411.0,456,3,72,7,363.66,0.2,2036.51,2191,-154.49,مكتمل,مدى
19477,371.0,124,2,111,8,459.2,0.1,3306.24,3152,154.24,مكتمل,نقدي
19478,253.0,43,1,5,9,185.88,0.1,1505.61,1305,200.61,مكتمل,بطاقة
19479,544.0,629,1,81,2,309.76,0.05,588.54,492,96.54,مكتمل,بطاقة
19480,16.0,370,4,116,6,537.26,0.05,3062.4,2298,764.4,مكتمل,نقدي
19481,316.0,652,3,44,9,302.34,0.0,2721.06,2187,534.06,ملغي,تمارا
19482,375.0,66,2,64,3,50.0,0.2,120.0,1407,-1287.0,مكتمل,نقدي
19483,383.0,697,2,97,5,50.0,0.15,212.5,1995,-1782.5,مكتمل,بطاقة
19484,300.0,478,4,90,7,190.05,0.0,1330.35,1015,315.35,مكتمل,تمارا
19485,74.0,697,1,112,2,50.0,0.0,100.0,798,-698.0,مكتمل,نقدي
19486,506.0,347,4,90,8,50.0,0.0,400.0,1272,-872.0,مكتمل,بطاقة
19487,,720,1,12,5,358.35,0.1,1612.6,1415,197.6,مسترجع,نقدي
19488,329.0,186,4,36,4,79.44,0.1,286.0,220,66.0,مكتمل,بطاقة
19489,489.0,285,2,2,1,87.11,0.15,74.04,75,-0.96,مكتمل,تمارا
19490,288.0,201,5,55,3,302.35,0.05,861.69,669,192.69,مكتمل,مدى
19491,453.0,614,1,66,8,365.85,0.0,2926.8,2232,694.8,مكتمل,بطاقة
19492,130.0,532,3,72,2,505.28,0.05,960.04,774,186.04,مكتمل,نقدي
19493,5.0,21,3,44,9,57.39,0.05,490.68,360,130.68,مكتمل,نقدي
19494,494.0,360,1,94,5,12.64,0.0,63.2,45,18.2,مكتمل,نقدي
19495,419.0,36,2,103,9,597.95,0.0,5381.55,3744,1637.55,مكتمل,أبل باي
19496,406.0,572,3,72,1,202.44,0.0,202.44,141,61.44,مكتمل,أبل باي
19497,79.0,699,2,9,5,83.0,0.2,332.0,290,42.0,مسترجع,أبل باي
19498,509.0,234,2,9,5,61.98,0.0,309.9,220,89.9,مكتمل,بطاقة
19499,207.0,41,1,63,7,318.69,0.0,2230.83,1736,494.83,مكتمل,مدى
19500,193.0,2,2,126,1,544.65,0.2,435.72,432,3.72,مكتمل,نقدي
19501,59.0,64,1,41,7,50.0,0.1,315.0,2604,-2289.0,مكتمل,بطاقة
19502,483.0,464,3,44,13,239.28,0.0,3110.64,2184,926.64,مكتمل,تمارا
19503,99.0,398,5,75,3,49.78,0.15,126.93,105,21.93,مكتمل,نقدي
19504,363.0,456,1,5,3,363.66,0.0,1090.98,939,151.98,مكتمل,بطاقة
19505,472.0,674,1,93,6,382.41,0.0,2294.46,1764,530.46,مكتمل,بطاقة
19506,346.0,212,3,44,6,270.06,0.05,1539.36,1290,249.36,مكتمل,نقدي
19507,319.0,231,3,44,10,495.05,0.0,4950.5,3870,1080.5,مكتمل,مدى
19508,91.0,90,2,126,1,227.52,0.0,227.52,189,38.52,مكتمل,مدى
19509,358.0,124,4,98,2,459.2,0.15,780.64,788,-7.36,مكتمل,مدى
19510,391.0,407,1,4,9,412.33,0.05,3525.39,3024,501.39,مكتمل,تمارا
19511,540.0,765,3,72,6,65.68,0.0,394.08,342,52.08,مكتمل,مدى
